0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,name
-0.10316625982522963,0.09131477028131484,0.04858268052339554,-0.027855347841978077,-0.029395926743745807,-0.07659447938203813,0.061266802251338966,-0.0044302158057689675,0.14465638995170593,-0.05101849883794785,0.1969699263572693,-0.014491738751530647,-0.17542989552021027,-0.06848882138729095,-0.13074111938476562,0.09299883991479874,-0.1082575097680092,-0.07668938487768172,-0.08715736865997313,-0.07905607670545578,0.06385119259357452,0.057078063488006585,0.017667446285486218,0.02238785475492477,-0.09452779591083528,-0.3048253953456879,-0.05574775487184525,-0.1004934310913086,-0.02803369984030724,-0.07729516178369522,0.0032037245109677315,0.1048283949494362,-0.16292902827262878,-0.04300244525074959,-0.022751115262508392,0.06800754368305206,-0.005006266757845879,0.03211820498108864,0.18607911467552185,0.04396108537912369,-0.0690174475312233,-0.01894134841859341,0.07385416328907013,0.3616277873516083,0.19249048829078674,0.013179201632738112,-0.03319621831178665,0.024021528661251068,0.0956764817237854,-0.2697334885597229,0.06354400515556335,0.06269700825214386,0.08179230988025665,0.06806035339832306,0.13550600409507751,-0.08830275386571884,0.01955161616206169,0.07262686640024185,-0.21912825107574466,0.05642712116241455,-0.03485371172428131,-0.06399595737457275,-0.08376575261354446,-0.0552838072180748,0.23152032494544986,0.14503303170204165,-0.08303460478782654,-0.10037633776664734,0.1381472647190094,-0.2296043038368225,-0.01971085928380489,0.024243602529168132,-0.046668730676174164,-0.0987228900194168,-0.2545787990093231,0.07569660246372223,0.3931016027927399,0.19168542325496676,-0.12998376786708832,0.08962032198905945,-0.04264193773269653,-0.06311128288507463,0.12545838952064514,-0.004377083852887154,-0.1367398202419281,0.10584278404712676,-0.1077302098274231,0.0429881289601326,0.12354566156864165,0.037291090935468674,-0.1140599250793457,0.19847214221954346,-0.03487878292798996,0.018958870321512226,0.09492230415344237,-0.07775275409221649,-0.06427706032991409,-0.0009875521063804626,-0.168044775724411,0.01290152408182621,0.03309536725282669,-0.16046322882175446,-0.014574136584997175,0.04072576016187668,-0.1199495866894722,0.051718488335609436,-0.026698989793658257,0.0100837592035532,-0.038531206548213966,0.04581728577613831,-0.18244823813438416,-0.01665925607085228,0.12358596175909042,-0.24026499688625336,0.17640826106071472,0.0671863853931427,-0.034421630203723914,0.14622339606285095,0.09064339101314543,0.040502294898033135,0.0007913708686828612,0.0043330006301403046,-0.07021674513816832,-0.04515329748392105,0.08031248301267624,-0.01122895535081625,0.13487407565116882,0.03712303563952446,CS3
-0.11953531950712205,0.10616501420736313,0.04979327693581581,-0.030846159905195236,-0.02887396141886711,-0.07849868386983871,0.06275323033332825,-0.013527542352676392,0.14955173432826996,-0.051424749195575714,0.19402478635311127,-0.01806337386369705,-0.18482263386249545,-0.06118730828166007,-0.13475719094276428,0.08765577524900436,-0.11985792964696886,-0.08774133771657944,-0.07791003584861755,-0.08182647824287415,0.08262278139591217,0.0586996003985405,0.009585250169038773,0.035564258694648736,-0.1007831245660782,-0.2965900301933289,-0.05107390135526657,-0.101714089512825,-0.0300577599555254,-0.08071832358837128,0.0075483107939362535,0.10011489689350128,-0.16429217159748075,-0.03529239073395729,-0.026997778564691544,0.07561539858579636,0.0014896155335009098,0.032835394144058234,0.18387570977211,0.04469599574804306,-0.06443624943494798,-0.02398741990327835,0.06049814075231553,0.37262195348739613,0.18909025192260745,0.0175781287252903,-0.03212294355034828,0.013070421293377876,0.09649983048439026,-0.27448126673698425,0.06999408453702928,0.07555610686540604,0.08466798812150955,0.06981612741947174,0.1274508535861969,-0.10608901083469392,0.01818205416202545,0.059934061020612724,-0.21546921133995056,0.05815433710813522,-0.02301805838942528,-0.06525616347789764,-0.07011081278324127,-0.05381107702851296,0.23247671127319336,0.1345701515674591,-0.08699660003185272,-0.08642692863941193,0.13891807198524475,-0.2284442484378815,-0.01943664439022541,0.022683285176754,-0.04950428754091263,-0.104498989880085,-0.25677543878555303,0.0827203318476677,0.3929722309112549,0.19525405764579773,-0.12862256169319153,0.0797797292470932,-0.05362436547875405,-0.0484614372253418,0.12216979265213013,-0.00839096400886774,-0.15170349180698395,0.10897237807512283,-0.11898399889469148,0.05500281602144241,0.1258382350206375,0.035863813012838364,-0.11371144652366638,0.2096187174320221,-0.02523621916770935,0.011239178478717804,0.09736423194408417,-0.07120390236377716,-0.06103219091892241,-0.0019439868628978731,-0.1635567545890808,0.020451493561267853,0.032085444778203964,-0.16283997893333435,-0.014374855905771255,0.0481283999979496,-0.1285398304462433,0.04472598060965538,-0.02649669162929058,0.0024474170058965683,-0.05447835475206375,0.041347220540046685,-0.1959144026041031,-0.02338583022356033,0.1269029676914215,-0.2387785464525223,0.16851723194122314,0.07614817470312119,-0.024115825071930885,0.15623894333839414,0.0870254710316658,0.04295781627297402,-0.0006585158407688142,-0.0057686008512973785,-0.0587916448712349,-0.04025764763355255,0.08866401761770247,0.0025802468881011014,0.13045063614845276,0.0409536138176918,CS3
-0.1110139936208725,0.0802428126335144,0.08607625216245651,-0.036364413797855384,-0.036459852010011666,-0.05409448966383934,0.027109824120998386,0.02135779708623886,0.1861928552389145,-0.06026612967252731,0.20284967124462128,0.002892907708883285,-0.15735457837581635,-0.042052637785673135,-0.1309264600276947,0.07920860499143599,-0.1158248409628868,-0.094398595392704,-0.03806519880890846,-0.0692073181271553,0.07256700843572618,-0.0262127872556448,0.010874107480049132,0.030173674225807186,-0.09018296748399733,-0.3347362577915192,-0.02276705205440521,-0.11807596683502194,0.0364757627248764,-0.14008088409900665,-0.0336545966565609,0.061061657965183265,-0.1767437905073166,-0.05234562605619431,-0.07607174664735794,0.08236230909824371,0.003706775605678559,-0.046418674290180206,0.19150379300117493,0.034324992448091514,-0.09142251312732697,-0.017339859157800674,0.037876274436712265,0.3336654603481293,0.16593007743358612,0.007861497811973095,-0.01739281602203846,-0.0026587445754557852,0.1392824500799179,-0.2726706266403198,0.08329570293426514,0.034347690641880035,0.15200404822826385,0.06672940403223038,0.13424974679946902,-0.11617390811443327,0.055321849882602685,0.05132254958152771,-0.2454957067966461,0.08603797852993011,-0.028063060715794563,-0.0195674542337656,-0.05649172514677048,-0.07359306514263153,0.2506237626075745,0.13314571976661682,-0.07688824832439423,-0.06277377158403398,0.11043239384889604,-0.1815643608570099,0.023034851998090744,0.0753791406750679,-0.02559216134250164,-0.1411149948835373,-0.2270699441432953,0.09964002668857573,0.3501684367656708,0.22998176515102384,-0.14347173273563385,0.05133061110973358,-0.07442031055688858,-0.05757757648825645,0.11027773469686508,0.007627934217453003,-0.1401500552892685,0.10708087682724,-0.09855793416500093,0.02672041952610016,0.11878786981105804,0.055946651846170425,-0.11457543820142745,0.194534033536911,-0.014803152531385422,0.027099845930933952,0.03933835774660111,-0.04615586996078491,-0.09049537777900696,0.028423557057976726,-0.14760643243789673,-0.004829131066799164,0.05439736694097519,-0.1246274560689926,-0.022445913404226303,0.020374573767185208,-0.1818622648715973,0.010988828726112844,-0.02759004943072796,-0.010756455361843107,0.008712539449334145,0.030747890472412113,-0.17905879020690918,-0.03447332605719566,0.11375124007463455,-0.3125988245010376,0.14811398088932035,0.1243181973695755,0.027182525023818016,0.1575045883655548,0.08448155224323273,-0.00417509488761425,0.036127418279647834,-0.04093533381819725,-0.06171771138906479,-0.007474059239029884,0.08926423639059068,-0.02421320416033268,0.0985267534852028,0.03446616977453232,CS3
-0.08053500205278398,0.06909968703985214,0.10242889821529387,-0.0126594677567482,-0.04589881002902985,0.03821408748626709,-0.09002067893743515,-0.0398435965180397,0.14645564556121826,-0.09066750109195708,0.2222009301185608,0.013764962553977966,-0.20848660171031952,-0.001942504197359085,-0.07842712104320526,0.0838298425078392,-0.13588246703147888,-0.07217036932706833,-0.03490736335515976,-0.0745154544711113,0.03723863512277603,0.05507132411003113,-0.002023644745349884,0.0057005733251571655,-0.15952420234680176,-0.30225670337677,-0.07977697998285294,-0.10093441605567932,0.05614887923002243,-0.12788034975528714,-0.032790981233119965,0.07883784174919127,-0.17741593718528748,-0.00691172294318676,-0.04654727131128311,0.03313471004366875,-0.015148108825087547,-0.03969698026776314,0.22346016764640808,0.04770366474986077,-0.14183923602104187,-0.011251414194703102,0.026832249015569687,0.287310928106308,0.14297686517238614,0.04321601241827011,-0.012862610630691051,-0.04661272466182709,0.08335283398628235,-0.2980736792087555,0.097894549369812,0.1798974871635437,0.02207528986036777,0.07546578347682953,0.05109675973653793,-0.15600314736366272,0.01238917000591755,0.056455317884683616,-0.18726089596748352,0.10000678896903993,0.0396936759352684,-0.015769261866807938,-0.044012941420078285,-0.05872365459799767,0.19296151399612427,0.15035317838191986,-0.07105353474617004,-0.13293543457984924,0.13785840570926666,-0.1605621725320816,-0.02341381832957268,0.10813891887664796,-0.1182822734117508,-0.1902223229408264,-0.24871379137039185,0.0902002677321434,0.4236044883728027,0.1752515584230423,-0.11303390562534332,0.06588699668645859,-0.047155283391475684,-0.11216862499713898,0.12150584906339645,0.045641422271728516,-0.08158862590789795,0.014106977730989456,-0.00644166674464941,0.0998133197426796,0.2033713310956955,0.042563263326883316,-0.0596425011754036,0.20090609788894653,-0.0009379796683788301,0.02514509856700897,0.044736143201589584,0.03455386310815811,-0.0452561192214489,-0.01093202456831932,-0.1507231444120407,0.022158598527312282,0.052407346665859215,-0.06350390613079071,0.001632150262594223,0.12159644067287445,-0.15836715698242188,0.14013080298900604,0.014584908261895181,-0.064031682908535,0.04360831528902054,0.036682836711406715,-0.16370874643325806,-0.029105819761753082,0.20111753046512604,-0.2449192851781845,0.1860681921243668,0.12868981063365936,0.06672350317239761,0.11455969512462615,0.09475821256637572,0.08812688291072845,0.004563916008919478,-0.014844611287117003,-0.1720682978630066,-0.055627435445785516,0.07354099303483963,-0.06277668476104736,0.04609279334545136,0.011847592890262605,CS3
-0.12972117960453033,0.10749661922454834,0.06956051290035248,-0.03252463415265083,-0.037058066576719284,-0.05367206782102585,0.04065850749611855,0.014356631785631182,0.17570361495018005,-0.06962326169013977,0.2048993557691574,-0.00048131123185157776,-0.1736479550600052,-0.0337534137070179,-0.16427195072174072,0.08720561861991882,-0.11676588654518127,-0.12807710468769073,-0.027875684201717377,-0.0829605832695961,0.12860867381095886,0.018516195937991142,-0.032204747200012214,0.019107185304164886,-0.13011762499809265,-0.29568520188331604,-0.04545172303915024,-0.07737409323453902,0.014485079795122147,-0.13383357226848602,-0.0012857718393206596,0.08886361122131348,-0.1655704528093338,-0.04185178503394127,-0.058055773377418525,0.08347439765930176,-0.01437434460967779,-0.027417469769716263,0.1908809393644333,0.05263827741146088,-0.0981987714767456,-0.0002834834158420563,0.06250299513339996,0.3973745405673981,0.1650899350643158,0.0010077748447656634,-0.029832428321242326,-0.012834659777581692,0.12654423713684082,-0.3058435022830963,0.07877182960510254,0.06216413527727128,0.13591112196445465,0.11954349279403688,0.12322279810905455,-0.11050427705049516,0.0388399213552475,0.07752633839845657,-0.2362813204526901,0.08496923744678497,-0.04136456549167633,-0.06389777362346649,-0.028442034497857094,-0.09795057028532027,0.2344862371683121,0.1179957240819931,-0.09620869159698486,-0.069286048412323,0.11591418087482452,-0.19515813887119293,-0.01935906894505024,0.0994529277086258,-0.013047773391008377,-0.1329401284456253,-0.25870805978775024,0.10282132029533386,0.3877581357955933,0.223520889878273,-0.12104648351669313,0.06141281872987747,-0.05118527635931969,-0.062272269278764725,0.110787533223629,0.0249783955514431,-0.13633063435554504,0.10050402581691742,-0.1040530800819397,0.039568014442920685,0.15179526805877686,0.050975341349840164,-0.13424620032310486,0.2133508026599884,0.006772365421056747,0.033185102045536034,0.06044722348451615,0.0004987865686416626,-0.08665329962968826,0.0059168096631765366,-0.13199663162231445,-0.0011966787278652193,0.022438470274209976,-0.13967692852020264,-0.03447310626506805,0.051901184022426605,-0.14608410000801084,0.06454160064458847,-0.0196402408182621,0.01103554479777813,-0.03730787336826325,0.024883393198251724,-0.1541261374950409,-0.010259069502353668,0.09256458282470703,-0.3227810859680176,0.1340770423412323,0.10970041155815123,0.0057132523506879815,0.1693144142627716,0.08073752373456955,-0.000609150156378746,0.00664532370865345,-0.06076350063085556,-0.06441846489906311,-0.023645278066396717,0.09298263490200044,-0.00870133750140667,0.10521337389945984,0.038348309695720666,CS3
-0.14177601039409635,0.10998152196407318,0.05049349740147591,-0.015360075980424881,-0.01184925436973572,-0.08222482353448868,0.035318244248628616,0.005628813058137894,0.15161600708961487,-0.058613110333681114,0.20167498290538788,0.004063919186592102,-0.1772470623254776,-0.08451013267040253,-0.10939694941043854,0.08911268413066864,-0.12430712580680847,-0.0864124521613121,-0.06617726385593414,-0.07585740834474564,0.09408604353666307,0.0437832809984684,0.019173599779605862,0.011377006769180298,-0.13424082100391388,-0.34073716402053833,-0.04700955376029015,-0.1238790899515152,-0.00881136767566204,-0.07442502677440642,-0.0025266846641898155,0.08278323709964752,-0.15248459577560425,-0.03955864906311035,-0.01601148024201393,0.08437488973140718,0.010372165590524672,0.03026939183473587,0.17357869446277618,0.033321306109428406,-0.08751079440116882,-0.03804449364542961,0.05112049728631973,0.3736026585102081,0.1995031237602234,0.01804456301033497,-0.01912939548492432,-0.0055064414627850064,0.0905471220612526,-0.28254005312919617,0.06784969568252562,0.05843967944383621,0.09787312150001526,0.07727732509374619,0.14891217648983002,-0.0840044766664505,0.04301811754703522,0.02347633242607117,-0.2450126558542252,0.032061826437711716,-0.0327061340212822,-0.04312879592180252,-0.06773718446493149,-0.045255400240421295,0.2491012662649155,0.13424615561962128,-0.09616181254386902,-0.06875888258218765,0.14322848618030548,-0.2288469821214676,0.003974474966526032,0.04596323892474175,-0.03811826556921005,-0.1281733214855194,-0.2656210958957672,0.059738054871559136,0.3945292234420776,0.2194328010082245,-0.13323071599006653,0.07758011668920517,-0.06821081787347794,-0.05813409760594367,0.13762620091438293,-0.005057079717516899,-0.14508692920207975,0.10593964159488678,-0.0944952741265297,0.07262551039457321,0.13933557271957395,0.025644082576036453,-0.11858337372541428,0.19874006509780884,-0.011729832738637924,0.02474549598991871,0.09140315651893616,-0.052718251943588264,-0.05741529911756516,-0.007968459278345108,-0.15378308296203613,0.011761138215661049,0.05437914654612541,-0.1407366544008255,-7.45132565498352e-05,0.051820125430822365,-0.14134281873703006,0.04691694304347038,-0.007337443530559541,-0.003582945093512535,-0.01739240065217018,0.043354324996471405,-0.1875388473272324,-0.03292335569858551,0.1133783683180809,-0.2588004767894745,0.17514649033546448,0.09987995773553847,-0.0225505493581295,0.15674245357513428,0.07490996271371841,0.009060361422598362,-0.0043777315877377996,-0.03133627027273178,-0.0650455430150032,-0.0321882925927639,0.07538764923810959,-0.010060857981443405,0.12569035589694974,0.021674010902643204,CS3
-0.1268826127052307,0.08144577592611313,0.0924876481294632,-0.02615923061966896,0.010573968291282656,-0.11068924516439438,0.05129065364599228,0.010532643646001816,0.11808064579963685,-0.03854619711637497,0.20059086382389069,0.0062039289623498925,-0.1980329602956772,-0.07183083891868591,-0.0811527669429779,0.08200271427631378,-0.11224503815174104,-0.08711113780736922,-0.07009461522102356,-0.08641208708286285,0.10580181330442427,0.02727669477462769,-0.018412593752145767,0.02239592745900154,-0.13623382151126862,-0.3268708884716034,-0.04698210209608078,-0.12585879862308502,-0.058945566415786736,-0.05857324600219727,0.029901146888732914,0.07893843203783035,-0.15030968189239502,-0.04293115809559822,-0.02232756838202476,0.05302385240793228,-0.01522454060614109,0.003503348678350449,0.1641581952571869,0.019863724708557132,-0.09214974194765092,-0.038377568125724786,0.08087530732154846,0.3654149174690247,0.19927185773849487,0.034126337617635734,-0.004713729023933411,0.0041293250396847725,0.09909099340438844,-0.2989466190338135,0.07449900358915329,0.05874453112483025,0.07670193910598755,0.0941646844148636,0.1489473134279251,-0.09309593588113783,0.04583199322223663,0.007648933678865433,-0.25113558769226074,0.03679180517792702,-0.03002171590924263,-0.04701639711856842,-0.0871587023139,-0.06969307363033295,0.2225323468446732,0.12170396000146864,-0.11236739158630372,-0.05320016294717789,0.12911270558834076,-0.2207913547754288,-0.018585748970508572,0.045572414994239814,-0.061293631792068475,-0.13049475848674774,-0.2658055126667023,0.07206880301237106,0.3882904350757599,0.19299043715000155,-0.12670886516571045,0.06411194056272508,-0.07852989435195923,-0.04842469468712807,0.13226856291294098,-0.02710643783211708,-0.11026568710803986,0.0871938169002533,-0.0876317024230957,0.08119899779558183,0.14545387029647827,0.021019637584686283,-0.11139760911464693,0.192426472902298,-0.0171087346971035,-0.012540883384644985,0.0734434723854065,-0.019440069794654846,-0.06406663358211517,0.009605785831809044,-0.17030921578407288,0.005015116184949875,0.08574949949979782,-0.11794298887252808,-0.002430897206068039,0.044302985072135925,-0.16306720674037933,0.06875578314065932,0.013372890651226044,0.001814078539609909,-0.008602036163210869,0.026131471619009968,-0.2185339033603668,-0.02129446715116501,0.1096748784184456,-0.2361486405134201,0.17000311613082886,0.10134635865688324,-0.008851345628499985,0.12932951748371124,0.06465394049882889,-0.012977806851267816,-0.02043168805539608,-0.05626777559518814,-0.09686803072690964,-0.037844236940145486,0.09382094442844392,0.029788080602884293,0.12098827958106995,0.016001040115952492,CS3
-0.1541343778371811,0.0908706784248352,0.0953248143196106,-0.013538479804992676,-0.008195437490940094,-0.11589479446411133,0.048608187586069114,0.004011057317256928,0.1273401528596878,-0.058849014341831214,0.18519866466522214,0.0018734820187091827,-0.20128005743026733,-0.06631061434745789,-0.07442998886108397,0.08912649005651474,-0.11373795568943025,-0.08924330770969391,-0.05855683982372284,-0.10135409981012344,0.10447405278682707,0.018453603610396385,-0.006169773638248444,0.03819418698549271,-0.13508610427379608,-0.33602410554885864,-0.031427673995494836,-0.13311640918254852,-0.06239275634288788,-0.062011882662773125,0.02127845399081707,0.08085251599550247,-0.13151872158050534,-0.028794933110475537,-0.033554304391145706,0.08054767549037932,-0.00833645835518837,0.004879388958215714,0.16177625954151156,-0.0024032071232795715,-0.09360196441411972,-0.04742133244872093,0.059670526534318924,0.3623945116996765,0.18518057465553284,0.047359175980091095,0.002426886931061745,-0.007125960662961006,0.1203300803899765,-0.3009351491928101,0.06732955574989319,0.06327211856842041,0.06657412648200989,0.07538534700870514,0.1394425928592682,-0.10852593928575516,0.04957710579037666,-0.009575178846716879,-0.2466372400522232,0.02853284403681755,-0.023509114980697632,-0.044984988868236535,-0.08849397301673889,-0.07588303089141846,0.2319419533014297,0.13530689477920532,-0.11171649396419524,-0.038272857666015625,0.1251545399427414,-0.2344454228878021,-0.01430998183786869,0.04291364550590515,-0.06507382541894913,-0.13865958154201508,-0.25520166754722595,0.056716468185186386,0.3844158947467804,0.20257730782032013,-0.11961200088262558,0.042119886726140976,-0.08253446221351624,-0.02906828001141548,0.13269664347171786,-0.01623918116092682,-0.1243068128824234,0.07727890461683272,-0.10330219566822052,0.08098335564136505,0.14432582259178162,0.012139833532273771,-0.1099306046962738,0.18816512823104856,0.0040181614458560935,-0.0010990267619490623,0.05524731054902077,-0.020423412322998047,-0.0770435780286789,0.014574818313121797,-0.15782970190048218,0.004872191697359085,0.0974820926785469,-0.11614588648080824,-0.001570098102092743,0.03837144747376442,-0.17989076673984528,0.07671483606100082,-0.0010219961404800415,0.008190849795937538,-0.003993721678853035,0.031021974980831143,-0.21984617412090304,-0.020983047783374783,0.11532440036535264,-0.22155651450157168,0.16219569742679596,0.12200238555669785,-0.010508162900805472,0.15122449398040771,0.05853816494345665,-0.0021360060200095177,-0.02578303962945938,-0.057577423751354224,-0.09737448394298552,-0.037653256207704544,0.0953480750322342,0.024344319477677345,0.11287784576416016,0.01869808509945869,CS3
-0.13945098221302032,0.07934189587831497,0.09561404585838318,-0.0132702998816967,-0.022479724138975143,-0.09541992098093033,0.030661275610327717,-0.026534296572208405,0.14944884181022644,-0.06462442874908447,0.18424604833126068,0.002113521099090576,-0.2062177211046219,-0.061103615909814835,-0.053512562066316605,0.06785842776298523,-0.07457025349140167,-0.11665623635053635,-0.03720898181200028,-0.09449242800474167,0.06043875589966774,-0.025177473202347755,-0.007544357329607009,0.04456575959920883,-0.09079104661941527,-0.3491095006465912,-0.03010858036577702,-0.1484169363975525,-0.02751924656331539,-0.1301981806755066,0.01849314570426941,0.0498967319726944,-0.15301424264907834,-0.04158235713839531,-0.042262837290763855,0.0961221307516098,-0.00419182563200593,0.0006539821624755858,0.17650577425956726,-0.032859884202480316,-0.10922805219888687,-0.06672724336385727,0.055727116763591766,0.3071200251579285,0.1760631650686264,0.0598258301615715,0.003449047915637493,-0.013638736680150032,0.09828399866819383,-0.2715461552143097,0.08397567272186279,0.06437085568904878,0.0685415118932724,0.059575233608484275,0.1379055231809616,-0.13633336126804352,0.024978112429380417,-0.0253907423466444,-0.2107128351926804,0.038852334022521966,0.00797586515545845,-0.03512154519557953,-0.08557524532079698,-0.04033507406711578,0.27898433804512024,0.09361855685710907,-0.12251660227775575,-0.02868317067623138,0.1282719075679779,-0.2272222340106964,-0.0128178708255291,0.028879173099994663,-0.04897478222846985,-0.125933438539505,-0.2545695304870605,0.09655072540044783,0.3773928880691528,0.17420926690101626,-0.1263597160577774,0.06587118655443193,-0.1122644692659378,-0.03885646909475327,0.07727547734975815,0.0008419975638389587,-0.10785011947155,0.07432036846876144,-0.09252612292766572,0.048650812357664115,0.1280524730682373,0.03907142579555512,-0.06790371984243393,0.156022846698761,-0.03696538507938385,0.018697205930948257,0.038042135536670685,0.01104102283716202,-0.10093480348587036,-0.0010591242462396624,-0.1470986008644104,-0.015297483652830126,0.09190206974744797,-0.08916138112545012,0.002195026725530625,0.07112891227006912,-0.21062403917312625,0.06428233534097673,-0.0200990941375494,-0.020357316359877583,0.014166103675961494,0.05336108803749085,-0.18794524669647214,-0.053793832659721375,0.11284689605236052,-0.2620636224746704,0.17444431781768802,0.13127222657203674,0.009280307218432426,0.1452682912349701,0.06966617703437805,0.009534986689686777,0.02123819664120674,-0.04036824032664299,-0.10725879669189453,-0.04512646794319153,0.058748200535774224,0.01562119461596012,0.07175520062446594,0.0364898182451725,CS3
-0.14893701672554016,0.08229946345090866,0.04509659111499786,-0.0585918128490448,-0.07561194896697998,-0.07570842653512955,0.010896589607000351,-0.0027315467596054077,0.13619469106197354,-0.06718279421329497,0.14437595009803772,0.02231774851679802,-0.20359139144420624,-0.06410275399684906,-0.08625456690788269,0.085588239133358,-0.10812725126743317,-0.11415444314479828,-0.04162279143929482,-0.1056167259812355,0.0808691531419754,0.028871636837720868,0.0040918439626693726,0.0675494596362114,-0.08285752683877945,-0.3128931522369385,-0.0980277955532074,-0.12820488214492798,0.0020317770540714264,-0.09464924782514572,0.017728980630636215,0.017470158636569973,-0.11317076534032823,-0.024240244179964062,-0.007660962641239165,0.0977204442024231,-0.047570642083883286,-0.0699806958436966,0.19913293421268466,0.0025492273271083827,-0.07006028294563292,-0.0735085979104042,0.031489118933677666,0.3667437434196472,0.14213703572750092,0.00024277716875076294,0.07006958872079849,0.011295202188193798,0.0924498215317726,-0.2808311581611633,0.09431666135787964,0.11967092752456665,0.10762764513492584,0.0570865049958229,0.1422613263130188,-0.12692338228225708,0.09030692279338837,0.11810711026191713,-0.2092907428741455,0.07039633393287659,0.0259073618799448,-0.05309853330254555,-0.0902157872915268,-0.034312646836042404,0.2529979646205902,0.13555040955543518,-0.13381026685237885,-0.11512693762779234,0.12885551154613495,-0.21251648664474487,-0.03712815791368485,0.034839972853660583,-0.09206600487232207,-0.149964839220047,-0.23544543981552124,0.07210850715637207,0.4241227209568024,0.23689089715480804,-0.15291690826416016,0.053682215511798866,-0.10536960512399672,-0.002722674980759621,0.13101442158222198,0.030553475022315982,-0.13268299400806427,0.037483468651771545,-0.1642894595861435,0.05337586253881455,0.11369595676660538,0.019678346812725067,-0.10150999575853348,0.12884879112243652,0.045199207961559296,0.0023315707221627235,0.045094463974237435,-0.014898955821990969,-0.08634734153747559,0.006716810166835785,-0.08881963789463042,0.03755268454551697,0.06875807791948317,-0.12146493047475815,-0.04313405975699425,0.06386043131351471,-0.16274012625217438,0.12843315303325653,-0.013721510767936708,-0.03727341443300247,-0.07257591933012009,-0.018622981384396557,-0.1898769587278366,0.02113250270485878,0.1301059126853943,-0.2703978419303894,0.14667485654354095,0.15672163665294647,-0.0053447000682353965,0.19369611144065854,0.07152753323316574,0.03220376372337341,0.007368484977632761,-0.07673632353544235,-0.12924936413764954,-0.06772702932357788,0.03660871088504791,-0.0025788401253521442,0.08133351802825928,0.022510925307869908,CS3
